timestamp,consumption
datetime,float
T,
2016-02-18 00:02:23,577
2016-02-18 00:02:24,577
2016-02-18 00:02:25,578
2016-02-18 00:02:26,577
2016-02-18 00:02:27,578
2016-02-18 00:02:28,577
2016-02-18 00:02:29,577
2016-02-18 00:02:30,578
2016-02-18 00:02:31,578
2016-02-18 00:02:32,578
2016-02-18 00:02:33,578
2016-02-18 00:02:34,578
2016-02-18 00:02:35,578
2016-02-18 00:02:36,578
2016-02-18 00:02:37,578
2016-02-18 00:02:38,578
2016-02-18 00:02:39,578
2016-02-18 00:02:40,577
2016-02-18 00:02:41,577
2016-02-18 00:02:42,577
2016-02-18 00:02:43,577
2016-02-18 00:02:44,577
2016-02-18 00:02:45,577
2016-02-18 00:02:46,577
2016-02-18 00:02:47,577
2016-02-18 00:02:48,577
2016-02-18 00:02:49,577
2016-02-18 00:02:50,577
2016-02-18 00:02:51,577
2016-02-18 00:02:52,578
2016-02-18 00:02:53,577
2016-02-18 00:02:54,577
2016-02-18 00:02:55,578
2016-02-18 00:02:56,578
2016-02-18 00:02:57,578
2016-02-18 00:02:58,578
2016-02-18 00:02:59,578
2016-02-18 00:03:00,578
2016-02-18 00:03:01,578
2016-02-18 00:03:02,578
2016-02-18 00:03:03,578
2016-02-18 00:03:04,577
2016-02-18 00:03:05,578
2016-02-18 00:03:06,578
2016-02-18 00:03:07,578
2016-02-18 00:03:08,578
2016-02-18 00:03:09,578
2016-02-18 00:03:10,577
2016-02-18 00:03:11,578
2016-02-18 00:03:12,578
2016-02-18 00:03:13,578
2016-02-18 00:03:14,578
2016-02-18 00:03:15,578
2016-02-18 00:03:16,578
2016-02-18 00:03:17,578
2016-02-18 00:03:18,578
2016-02-18 00:03:19,578
2016-02-18 00:03:20,578
2016-02-18 00:03:21,578
2016-02-18 00:03:22,578
2016-02-18 00:03:23,579
2016-02-18 00:03:24,579
2016-02-18 00:03:25,578
2016-02-18 00:03:26,578
2016-02-18 00:03:27,578
2016-02-18 00:03:28,578
2016-02-18 00:03:29,578
2016-02-18 00:03:30,578
2016-02-18 00:03:31,579
2016-02-18 00:03:32,579
2016-02-18 00:03:33,579
2016-02-18 00:03:34,579
2016-02-18 00:03:35,579
2016-02-18 00:03:36,579
2016-02-18 00:03:37,579
2016-02-18 00:03:38,579
2016-02-18 00:03:39,579
2016-02-18 00:03:40,579
2016-02-18 00:03:41,579
2016-02-18 00:03:42,579
2016-02-18 00:03:43,579
2016-02-18 00:03:44,579
2016-02-18 00:03:45,579
2016-02-18 00:03:46,579
2016-02-18 00:03:47,579
2016-02-18 00:03:48,580
2016-02-18 00:03:49,580
2016-02-18 00:03:50,580
2016-02-18 00:03:51,580
2016-02-18 00:03:52,579
2016-02-18 00:03:53,579
2016-02-18 00:03:54,579
2016-02-18 00:03:55,579
2016-02-18 00:03:56,580
2016-02-18 00:03:57,580
2016-02-18 00:03:58,580
2016-02-18 00:03:59,579
2016-02-18 00:04:00,579
2016-02-18 00:04:01,580
2016-02-18 00:04:02,580
2016-02-18 00:04:03,580
2016-02-18 00:04:04,579
2016-02-18 00:04:05,579
2016-02-18 00:04:06,580
2016-02-18 00:04:07,580
2016-02-18 00:04:08,580
2016-02-18 00:04:09,580
2016-02-18 00:04:10,581
2016-02-18 00:04:11,580
2016-02-18 00:04:12,580
2016-02-18 00:04:13,581
2016-02-18 00:04:14,581
2016-02-18 00:04:15,581
2016-02-18 00:04:16,581
2016-02-18 00:04:17,581
2016-02-18 00:04:18,581
2016-02-18 00:04:19,581
2016-02-18 00:04:20,581
2016-02-18 00:04:21,581
2016-02-18 00:04:22,580
2016-02-18 00:04:23,580
2016-02-18 00:04:24,580
2016-02-18 00:04:25,580
2016-02-18 00:04:26,580
2016-02-18 00:04:27,580
2016-02-18 00:04:28,580
2016-02-18 00:04:29,580
2016-02-18 00:04:30,580
2016-02-18 00:04:31,580
2016-02-18 00:04:32,581
2016-02-18 00:04:33,581
2016-02-18 00:04:34,581
2016-02-18 00:04:35,581
2016-02-18 00:04:36,581
2016-02-18 00:04:37,581
2016-02-18 00:04:38,581
2016-02-18 00:04:39,581
2016-02-18 00:04:40,581
2016-02-18 00:04:41,581
2016-02-18 00:04:42,581
2016-02-18 00:04:43,581
2016-02-18 00:04:44,581
2016-02-18 00:04:45,581
2016-02-18 00:04:46,581
2016-02-18 00:04:47,581
2016-02-18 00:04:48,581
2016-02-18 00:04:49,572
2016-02-18 00:04:50,565
2016-02-18 00:04:51,565
2016-02-18 00:04:52,566
2016-02-18 00:04:53,566
2016-02-18 00:04:54,566
2016-02-18 00:04:55,566
2016-02-18 00:04:56,566
2016-02-18 00:04:57,567
2016-02-18 00:04:58,567
2016-02-18 00:04:59,567
2016-02-18 00:05:00,567
2016-02-18 00:05:01,567
2016-02-18 00:05:02,567
2016-02-18 00:05:03,568
2016-02-18 00:05:04,568
2016-02-18 00:05:05,568
2016-02-18 00:05:06,568
2016-02-18 00:05:07,568
2016-02-18 00:05:08,568
2016-02-18 00:05:09,569
2016-02-18 00:05:10,569
2016-02-18 00:05:11,569
2016-02-18 00:05:12,569
2016-02-18 00:05:13,569
2016-02-18 00:05:14,569
2016-02-18 00:05:15,569
2016-02-18 00:05:16,569
2016-02-18 00:05:17,569
2016-02-18 00:05:18,569
2016-02-18 00:05:19,569
2016-02-18 00:05:20,569
2016-02-18 00:05:21,569
2016-02-18 00:05:22,569
2016-02-18 00:05:23,570
2016-02-18 00:05:24,570
2016-02-18 00:05:25,570
2016-02-18 00:05:26,570
2016-02-18 00:05:27,570
2016-02-18 00:05:28,570
2016-02-18 00:05:29,570
2016-02-18 00:05:30,570
2016-02-18 00:05:31,570
2016-02-18 00:05:32,570
2016-02-18 00:05:33,571
2016-02-18 00:05:34,571
2016-02-18 00:05:35,571
2016-02-18 00:05:36,571
2016-02-18 00:05:37,571
2016-02-18 00:05:38,571
2016-02-18 00:05:39,571
2016-02-18 00:05:40,571
2016-02-18 00:05:41,571
2016-02-18 00:05:42,571
2016-02-18 00:05:43,571
2016-02-18 00:05:44,571
2016-02-18 00:05:45,571
2016-02-18 00:05:46,571
2016-02-18 00:05:47,571
2016-02-18 00:05:48,571
2016-02-18 00:05:49,571
2016-02-18 00:05:50,571
2016-02-18 00:05:51,571
2016-02-18 00:05:52,571
2016-02-18 00:05:53,571
2016-02-18 00:05:54,571
2016-02-18 00:05:55,571
2016-02-18 00:05:56,571
2016-02-18 00:05:57,571
2016-02-18 00:05:58,572
2016-02-18 00:05:59,572
2016-02-18 00:06:00,572
2016-02-18 00:06:01,572
2016-02-18 00:06:02,572
2016-02-18 00:06:03,572
2016-02-18 00:06:04,572
2016-02-18 00:06:05,572
2016-02-18 00:06:06,573
2016-02-18 00:06:07,572
2016-02-18 00:06:08,572
2016-02-18 00:06:09,572
2016-02-18 00:06:10,572
2016-02-18 00:06:11,572
2016-02-18 00:06:12,572
2016-02-18 00:06:13,572
2016-02-18 00:06:14,572
2016-02-18 00:06:15,572
2016-02-18 00:06:16,572
2016-02-18 00:06:17,572
2016-02-18 00:06:18,572
2016-02-18 00:06:19,573
2016-02-18 00:06:20,572
2016-02-18 00:06:21,572
2016-02-18 00:06:22,573
2016-02-18 00:06:23,573
2016-02-18 00:06:24,573
2016-02-18 00:06:25,573
2016-02-18 00:06:26,573
2016-02-18 00:06:27,573
2016-02-18 00:06:28,573
2016-02-18 00:06:29,573
2016-02-18 00:06:30,573
2016-02-18 00:06:31,573
2016-02-18 00:06:32,573
2016-02-18 00:06:33,573
2016-02-18 00:06:34,573
2016-02-18 00:06:35,574
2016-02-18 00:06:36,574
2016-02-18 00:06:37,573
2016-02-18 00:06:38,573
2016-02-18 00:06:39,573
2016-02-18 00:06:40,573
2016-02-18 00:06:41,573
2016-02-18 00:06:42,573
2016-02-18 00:06:43,574
2016-02-18 00:06:44,573
2016-02-18 00:06:45,573
2016-02-18 00:06:46,574
2016-02-18 00:06:47,574
2016-02-18 00:06:48,574
2016-02-18 00:06:49,574
2016-02-18 00:06:50,574
2016-02-18 00:06:51,574
2016-02-18 00:06:52,574
2016-02-18 00:06:53,574
2016-02-18 00:06:54,574
2016-02-18 00:06:55,574
2016-02-18 00:06:56,574
2016-02-18 00:06:57,574
2016-02-18 00:06:58,574
2016-02-18 00:06:59,574
2016-02-18 00:07:00,574
2016-02-18 00:07:01,574
2016-02-18 00:07:02,575
2016-02-18 00:07:03,575
2016-02-18 00:07:04,574
2016-02-18 00:07:05,575
2016-02-18 00:07:06,575
2016-02-18 00:07:07,575
2016-02-18 00:07:08,575
2016-02-18 00:07:09,574
2016-02-18 00:07:10,574
2016-02-18 00:07:11,574
2016-02-18 00:07:12,575
2016-02-18 00:07:13,574
2016-02-18 00:07:14,574
2016-02-18 00:07:15,574
2016-02-18 00:07:16,574
2016-02-18 00:07:17,574
2016-02-18 00:07:18,574
2016-02-18 00:07:19,575
2016-02-18 00:07:20,575
2016-02-18 00:07:21,574
2016-02-18 00:07:22,574
2016-02-18 00:07:23,574
2016-02-18 00:07:24,574
2016-02-18 00:07:25,574
2016-02-18 00:07:26,575
2016-02-18 00:07:27,575
2016-02-18 00:07:28,575
2016-02-18 00:07:29,575
2016-02-18 00:07:30,575
2016-02-18 00:07:31,575
2016-02-18 00:07:32,575
2016-02-18 00:07:33,574
2016-02-18 00:07:34,574
2016-02-18 00:07:35,574
2016-02-18 00:07:36,574
2016-02-18 00:07:37,575
2016-02-18 00:07:38,575
2016-02-18 00:07:39,574
2016-02-18 00:07:40,574
2016-02-18 00:07:41,574
2016-02-18 00:07:42,574
2016-02-18 00:07:43,575
2016-02-18 00:07:44,575
2016-02-18 00:07:45,575
2016-02-18 00:07:46,575
2016-02-18 00:07:47,575
2016-02-18 00:07:48,575
2016-02-18 00:07:49,575
2016-02-18 00:07:50,575
2016-02-18 00:07:51,575
2016-02-18 00:07:52,575
2016-02-18 00:07:53,575
2016-02-18 00:07:54,575
2016-02-18 00:07:55,575
2016-02-18 00:07:56,575
2016-02-18 00:07:57,575
2016-02-18 00:07:58,575
2016-02-18 00:07:59,575
2016-02-18 00:08:00,575
2016-02-18 00:08:01,575
2016-02-18 00:08:02,575
2016-02-18 00:08:03,575
2016-02-18 00:08:04,575
2016-02-18 00:08:05,575
2016-02-18 00:08:06,575
2016-02-18 00:08:07,575
2016-02-18 00:08:08,575
2016-02-18 00:08:09,575
2016-02-18 00:08:10,575
2016-02-18 00:08:11,575
2016-02-18 00:08:12,575
2016-02-18 00:08:13,575
2016-02-18 00:08:14,575
2016-02-18 00:08:15,576
2016-02-18 00:08:16,576
2016-02-18 00:08:17,575
2016-02-18 00:08:18,575
2016-02-18 00:08:19,576
2016-02-18 00:08:20,575
2016-02-18 00:08:21,576
2016-02-18 00:08:22,576
2016-02-18 00:08:23,576
2016-02-18 00:08:24,576
2016-02-18 00:08:25,576
2016-02-18 00:08:26,575
2016-02-18 00:08:27,575
2016-02-18 00:08:28,576
2016-02-18 00:08:29,576
2016-02-18 00:08:30,575
2016-02-18 00:08:31,575
2016-02-18 00:08:32,575
2016-02-18 00:08:33,576
2016-02-18 00:08:34,576
2016-02-18 00:08:35,575
2016-02-18 00:08:36,575
2016-02-18 00:08:37,575
2016-02-18 00:08:38,575
2016-02-18 00:08:39,576
2016-02-18 00:08:40,576
2016-02-18 00:08:41,576
2016-02-18 00:08:42,576
2016-02-18 00:08:43,576
2016-02-18 00:08:44,576
2016-02-18 00:08:45,576
2016-02-18 00:08:46,576
2016-02-18 00:08:47,576
2016-02-18 00:08:48,576
2016-02-18 00:08:49,576
2016-02-18 00:08:50,576
2016-02-18 00:08:51,576
2016-02-18 00:08:52,576
2016-02-18 00:08:53,576
2016-02-18 00:08:54,576
2016-02-18 00:08:55,576
2016-02-18 00:08:56,576
2016-02-18 00:08:57,576
2016-02-18 00:08:58,576
2016-02-18 00:08:59,576
2016-02-18 00:09:00,576
2016-02-18 00:09:01,576
2016-02-18 00:09:02,576
2016-02-18 00:09:03,576
2016-02-18 00:09:04,576
2016-02-18 00:09:05,576
2016-02-18 00:09:06,576
2016-02-18 00:09:07,576
2016-02-18 00:09:08,576
2016-02-18 00:09:09,576
2016-02-18 00:09:10,577
2016-02-18 00:09:11,577
2016-02-18 00:09:12,576
2016-02-18 00:09:13,576
2016-02-18 00:09:14,577
2016-02-18 00:09:15,577
2016-02-18 00:09:16,577
2016-02-18 00:09:17,577
2016-02-18 00:09:18,577
2016-02-18 00:09:19,577
2016-02-18 00:09:20,577
2016-02-18 00:09:21,576
2016-02-18 00:09:22,576
2016-02-18 00:09:23,576
2016-02-18 00:09:24,577
2016-02-18 00:09:25,576
2016-02-18 00:09:26,576
2016-02-18 00:09:27,577
2016-02-18 00:09:28,577
2016-02-18 00:09:29,577
2016-02-18 00:09:30,577
2016-02-18 00:09:31,577
2016-02-18 00:09:32,576
2016-02-18 00:09:33,577
2016-02-18 00:09:34,577
2016-02-18 00:09:35,577
2016-02-18 00:09:36,577
2016-02-18 00:09:37,577
2016-02-18 00:09:38,577
2016-02-18 00:09:39,577
2016-02-18 00:09:40,577
2016-02-18 00:09:41,577
2016-02-18 00:09:42,577
2016-02-18 00:09:43,577
2016-02-18 00:09:44,577
2016-02-18 00:09:45,577
2016-02-18 00:09:46,577
2016-02-18 00:09:47,577
2016-02-18 00:09:48,577
2016-02-18 00:09:49,577
2016-02-18 00:09:50,577
2016-02-18 00:09:51,577
2016-02-18 00:09:52,577
2016-02-18 00:09:53,577
2016-02-18 00:09:54,577
2016-02-18 00:09:55,577
2016-02-18 00:09:56,577
2016-02-18 00:09:57,577
2016-02-18 00:09:58,577
2016-02-18 00:09:59,577
2016-02-18 00:10:00,578
2016-02-18 00:10:01,577
2016-02-18 00:10:02,577
2016-02-18 00:10:03,576
2016-02-18 00:10:04,577
2016-02-18 00:10:05,577
2016-02-18 00:10:06,577
2016-02-18 00:10:07,577
2016-02-18 00:10:08,577
2016-02-18 00:10:09,577
2016-02-18 00:10:10,577
2016-02-18 00:10:11,577
2016-02-18 00:10:12,577
2016-02-18 00:10:13,545
2016-02-18 00:10:14,537
2016-02-18 00:10:15,544
2016-02-18 00:10:16,547
2016-02-18 00:10:17,547
2016-02-18 00:10:18,547
2016-02-18 00:10:19,548
2016-02-18 00:10:20,548
2016-02-18 00:10:21,548
2016-02-18 00:10:22,548
2016-02-18 00:10:23,549
2016-02-18 00:10:24,550
2016-02-18 00:10:25,550
2016-02-18 00:10:26,550
2016-02-18 00:10:27,550
2016-02-18 00:10:28,551
2016-02-18 00:10:29,551
2016-02-18 00:10:30,551
2016-02-18 00:10:31,551
2016-02-18 00:10:32,551
2016-02-18 00:10:33,551
2016-02-18 00:10:34,552
2016-02-18 00:10:35,552
2016-02-18 00:10:36,552
2016-02-18 00:10:37,552
2016-02-18 00:10:38,553
2016-02-18 00:10:39,552
2016-02-18 00:10:40,552
2016-02-18 00:10:41,553
2016-02-18 00:10:42,552
2016-02-18 00:10:43,552
2016-02-18 00:10:44,553
2016-02-18 00:10:45,553
2016-02-18 00:10:46,553
2016-02-18 00:10:47,553
2016-02-18 00:10:48,554
2016-02-18 00:10:49,554
2016-02-18 00:10:50,554
2016-02-18 00:10:51,554
2016-02-18 00:10:52,555
2016-02-18 00:10:53,555
2016-02-18 00:10:54,555
2016-02-18 00:10:55,556
2016-02-18 00:10:56,556
2016-02-18 00:10:57,556
2016-02-18 00:10:58,557
2016-02-18 00:10:59,557
2016-02-18 00:11:00,557
2016-02-18 00:11:01,557
2016-02-18 00:11:02,557
2016-02-18 00:11:03,557
2016-02-18 00:11:04,557
2016-02-18 00:11:05,557
2016-02-18 00:11:06,557
2016-02-18 00:11:07,558
2016-02-18 00:11:08,558
2016-02-18 00:11:09,558
2016-02-18 00:11:10,558
2016-02-18 00:11:11,558
2016-02-18 00:11:12,558
2016-02-18 00:11:13,558
2016-02-18 00:11:14,558
2016-02-18 00:11:15,558
2016-02-18 00:11:16,559
2016-02-18 00:11:17,559
2016-02-18 00:11:18,559
2016-02-18 00:11:19,559
2016-02-18 00:11:20,559
2016-02-18 00:11:21,559
2016-02-18 00:11:22,560
2016-02-18 00:11:23,559
2016-02-18 00:11:24,559
2016-02-18 00:11:25,560
2016-02-18 00:11:26,560
2016-02-18 00:11:27,560
2016-02-18 00:11:28,560
2016-02-18 00:11:29,560
2016-02-18 00:11:30,559
2016-02-18 00:11:31,559
2016-02-18 00:11:32,560
2016-02-18 00:11:33,560
2016-02-18 00:11:34,560
2016-02-18 00:11:35,560
2016-02-18 00:11:36,560
2016-02-18 00:11:37,560
2016-02-18 00:11:38,560
2016-02-18 00:11:39,560
2016-02-18 00:11:40,560
2016-02-18 00:11:41,560
2016-02-18 00:11:42,560
2016-02-18 00:11:43,560
2016-02-18 00:11:44,560
2016-02-18 00:11:45,560
2016-02-18 00:11:46,561
2016-02-18 00:11:47,561
2016-02-18 00:11:48,561
2016-02-18 00:11:49,561
2016-02-18 00:11:50,561
2016-02-18 00:11:51,561
2016-02-18 00:11:52,561
2016-02-18 00:11:53,561
2016-02-18 00:11:54,561
2016-02-18 00:11:55,560
2016-02-18 00:11:56,560
2016-02-18 00:11:57,560
2016-02-18 00:11:58,561
2016-02-18 00:11:59,561
2016-02-18 00:12:00,561
2016-02-18 00:12:01,561
2016-02-18 00:12:02,560
2016-02-18 00:12:03,561
2016-02-18 00:12:04,561
2016-02-18 00:12:05,561
2016-02-18 00:12:06,561
2016-02-18 00:12:07,561
2016-02-18 00:12:08,561
2016-02-18 00:12:09,561
2016-02-18 00:12:10,561
2016-02-18 00:12:11,561
2016-02-18 00:12:12,561
2016-02-18 00:12:13,561
2016-02-18 00:12:14,561
2016-02-18 00:12:15,561
2016-02-18 00:12:16,561
2016-02-18 00:12:17,561
2016-02-18 00:12:18,562
2016-02-18 00:12:19,561
2016-02-18 00:12:20,561
2016-02-18 00:12:21,561
2016-02-18 00:12:22,561
2016-02-18 00:12:23,561
2016-02-18 00:12:24,561
2016-02-18 00:12:25,561
2016-02-18 00:12:26,561
2016-02-18 00:12:27,561
2016-02-18 00:12:28,561
2016-02-18 00:12:29,561
2016-02-18 00:12:30,561
2016-02-18 00:12:31,561
2016-02-18 00:12:32,561
2016-02-18 00:12:33,562
2016-02-18 00:12:34,562
2016-02-18 00:12:35,562
2016-02-18 00:12:36,562
2016-02-18 00:12:37,562
2016-02-18 00:12:38,561
2016-02-18 00:12:39,561
2016-02-18 00:12:40,561
2016-02-18 00:12:41,561
2016-02-18 00:12:42,561
2016-02-18 00:12:43,561
2016-02-18 00:12:44,561
2016-02-18 00:12:45,561
2016-02-18 00:12:46,561
2016-02-18 00:12:47,561
2016-02-18 00:12:48,561
2016-02-18 00:12:49,561
2016-02-18 00:12:50,561
2016-02-18 00:12:51,561
2016-02-18 00:12:52,561
2016-02-18 00:12:53,561
2016-02-18 00:12:54,561
2016-02-18 00:12:55,562
2016-02-18 00:12:56,562
2016-02-18 00:12:57,562
2016-02-18 00:12:58,562
2016-02-18 00:12:59,562
2016-02-18 00:13:00,562
2016-02-18 00:13:01,562
2016-02-18 00:13:02,562
2016-02-18 00:13:03,562
2016-02-18 00:13:04,562
2016-02-18 00:13:05,562
2016-02-18 00:13:06,562
2016-02-18 00:13:07,562
2016-02-18 00:13:08,562
2016-02-18 00:13:09,562
2016-02-18 00:13:10,562
2016-02-18 00:13:11,562
2016-02-18 00:13:12,562
2016-02-18 00:13:13,562
2016-02-18 00:13:14,562
2016-02-18 00:13:15,562
2016-02-18 00:13:16,562
2016-02-18 00:13:17,562
2016-02-18 00:13:18,562
2016-02-18 00:13:19,562
2016-02-18 00:13:20,562
2016-02-18 00:13:21,562
2016-02-18 00:13:22,562
2016-02-18 00:13:23,563
2016-02-18 00:13:24,563
2016-02-18 00:13:25,563
2016-02-18 00:13:26,562
2016-02-18 00:13:27,562
2016-02-18 00:13:28,563
2016-02-18 00:13:29,562
2016-02-18 00:13:30,562
2016-02-18 00:13:31,563
2016-02-18 00:13:32,563
2016-02-18 00:13:33,562
2016-02-18 00:13:34,563
2016-02-18 00:13:35,562
2016-02-18 00:13:36,563
2016-02-18 00:13:37,563
2016-02-18 00:13:38,563
2016-02-18 00:13:39,563
2016-02-18 00:13:40,563
2016-02-18 00:13:41,563
2016-02-18 00:13:42,563
2016-02-18 00:13:43,563
2016-02-18 00:13:44,562
2016-02-18 00:13:45,562
2016-02-18 00:13:46,562
2016-02-18 00:13:47,562
2016-02-18 00:13:48,563
2016-02-18 00:13:49,563
2016-02-18 00:13:50,563
2016-02-18 00:13:51,563
2016-02-18 00:13:52,563
2016-02-18 00:13:53,563
2016-02-18 00:13:54,563
2016-02-18 00:13:55,563
2016-02-18 00:13:56,563
2016-02-18 00:13:57,563
2016-02-18 00:13:58,563
2016-02-18 00:13:59,563
2016-02-18 00:14:00,563
2016-02-18 00:14:01,563
2016-02-18 00:14:02,564
2016-02-18 00:14:03,564
2016-02-18 00:14:04,564
2016-02-18 00:14:05,564
2016-02-18 00:14:06,564
2016-02-18 00:14:07,564
2016-02-18 00:14:08,564
2016-02-18 00:14:09,564
2016-02-18 00:14:10,564
2016-02-18 00:14:11,564
2016-02-18 00:14:12,564
2016-02-18 00:14:13,564
2016-02-18 00:14:14,564
2016-02-18 00:14:15,564
2016-02-18 00:14:16,564
2016-02-18 00:14:17,563
2016-02-18 00:14:18,564
2016-02-18 00:14:19,564
2016-02-18 00:14:20,564
2016-02-18 00:14:21,564
2016-02-18 00:14:22,564
2016-02-18 00:14:23,565
2016-02-18 00:14:24,567
2016-02-18 00:14:25,567
2016-02-18 00:14:26,567
2016-02-18 00:14:27,567
2016-02-18 00:14:28,567
2016-02-18 00:14:29,567
2016-02-18 00:14:30,567
2016-02-18 00:14:31,567
2016-02-18 00:14:32,567
2016-02-18 00:14:33,567
2016-02-18 00:14:34,567
2016-02-18 00:14:35,567
2016-02-18 00:14:36,567
2016-02-18 00:14:37,567
2016-02-18 00:14:38,567
2016-02-18 00:14:39,568
2016-02-18 00:14:40,568
2016-02-18 00:14:41,568
2016-02-18 00:14:42,567
2016-02-18 00:14:43,567
2016-02-18 00:14:44,567
2016-02-18 00:14:45,567
2016-02-18 00:14:46,567
2016-02-18 00:14:47,567
2016-02-18 00:14:48,567
2016-02-18 00:14:49,567
2016-02-18 00:14:50,567
2016-02-18 00:14:51,567
2016-02-18 00:14:52,567
2016-02-18 00:14:53,567
2016-02-18 00:14:54,567
2016-02-18 00:14:55,567
2016-02-18 00:14:56,567
2016-02-18 00:14:57,567
2016-02-18 00:14:58,567
2016-02-18 00:14:59,567
2016-02-18 00:15:00,567
2016-02-18 00:15:01,567
2016-02-18 00:15:02,567
2016-02-18 00:15:03,567
2016-02-18 00:15:04,568
2016-02-18 00:15:05,567
2016-02-18 00:15:06,567
2016-02-18 00:15:07,567
2016-02-18 00:15:08,568
2016-02-18 00:15:09,568
2016-02-18 00:15:10,568
2016-02-18 00:15:11,568
2016-02-18 00:15:12,568
2016-02-18 00:15:13,568
2016-02-18 00:15:14,568
2016-02-18 00:15:15,568
2016-02-18 00:15:16,568
2016-02-18 00:15:17,568
2016-02-18 00:15:18,567
2016-02-18 00:15:19,568
2016-02-18 00:15:20,567
2016-02-18 00:15:21,567
2016-02-18 00:15:22,567
2016-02-18 00:15:23,567
2016-02-18 00:15:24,567
2016-02-18 00:15:25,567
2016-02-18 00:15:26,567
2016-02-18 00:15:27,567
2016-02-18 00:15:28,568
2016-02-18 00:15:29,568
